Lab_Name,Test_Name,Price,City,Area,Latitude,Longitude
MedPlus Diagnostics,TSH Test,325,Hyderabad,Kondapur,17.4647,78.3667
MedPlus Diagnostics,Thyroid Profile,872,Hyderabad,Kondapur,17.4647,78.3667
MedPlus Diagnostics,Typhoid Test,319,Hyderabad,Kondapur,17.4647,78.3667
MedPlus Diagnostics,Urine Routine Test,279,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Anemia Profile,1596,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Bilirubin Test,421,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Blood Group Test,237,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,CBC with ESR,549,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,COVID RT-PCR,617,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,CRP Test,791,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Calcium Test,309,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Cardiac Risk Profile,2969,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Cholesterol Test,220,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Complete Blood Count,519,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Creatinine Test,327,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Dengue NS1 Antigen,1135,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Diabetes Profile,1234,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,ESR,256,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Electrolytes Test,553,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Fasting Blood Sugar,121,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Fever Profile,961,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Full Body Checkup,2258,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,HIV Test,506,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,HbA1c,532,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Hepatitis B Test,919,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Insulin Test,647,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Iron Profile,1228,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Kidney Function Test,1011,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Lipid Profile,636,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Liver Function Test,758,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,PSA Test,1492,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Pap Smear Test,1266,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Post Lunch Blood Sugar,175,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Pregnancy Test,186,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Prolactin Test,727,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Rheumatoid Factor,617,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Senior Citizen Checkup,3894,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Sodium Test,204,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,T3 T4 TSH,489,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,TSH Test,273,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Thyroid Profile,509,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Triglycerides Test,593,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Typhoid Test,412,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Uric Acid Test,325,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Urine Routine Test,259,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Vitamin B12 Test,1155,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Vitamin D Test,983,Hyderabad,Kondapur,17.4647,78.3667
MedQuest Diagnostics,Women Health Checkup,2035,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Anemia Profile,1006,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Bilirubin Test,204,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,CBC with ESR,676,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,CRP Test,628,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Calcium Test,433,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Cardiac Risk Profile,1879,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Cholesterol Test,266,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Complete Blood Count,521,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Dengue IgG IgM,888,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Dengue NS1 Antigen,744,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Diabetes Profile,1054,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,ESR,259,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Electrolytes Test,464,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Fasting Blood Sugar,132,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Fever Profile,1161,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Full Body Checkup,1312,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,HIV Test,787,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,HbA1c,408,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Hepatitis B Test,717,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Lipid Profile,865,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Liver Function Test,938,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,PSA Test,1514,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Post Lunch Blood Sugar,82,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Pregnancy Test,291,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Rheumatoid Factor,820,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Senior Citizen Checkup,3896,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,T3 T4 TSH,625,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Thyroid Profile,880,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Triglycerides Test,485,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Typhoid Test,461,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Uric Acid Test,204,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Urine Routine Test,239,Hyderabad,Kondapur,17.4647,78.3667
Medicover Diagnostics,Vitamin D Test,704,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Anemia Profile,2044,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Bilirubin Test,345,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Blood Group Test,226,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Blood Sugar Test,187,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,CBC with ESR,486,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,COVID RT-PCR,687,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,CRP Test,638,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Calcium Test,275,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Cardiac Risk Profile,2139,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Cholesterol Test,281,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Complete Blood Count,537,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Dengue IgG IgM,720,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Diabetes Profile,1343,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,ESR,254,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Electrolytes Test,718,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Fasting Blood Sugar,166,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Ferritin Test,949,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Fever Profile,1331,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Full Body Checkup,3487,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,HIV Test,597,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,HbA1c,687,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Hepatitis B Test,833,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Insulin Test,632,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Iron Profile,738,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Kidney Function Test,1057,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Lipid Profile,950,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Liver Function Test,879,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Malaria Parasite Test,483,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,PSA Test,882,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Pap Smear Test,1558,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Post Lunch Blood Sugar,129,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Potassium Test,336,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Pregnancy Test,247,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Prolactin Test,476,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Rheumatoid Factor,522,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Senior Citizen Checkup,3775,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Sodium Test,177,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,TSH Test,290,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Thyroid Profile,594,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Triglycerides Test,525,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Typhoid Test,525,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Uric Acid Test,276,Hyderabad,Kondapur,17.4647,78.3667
Metropolis Healthcare,Urine Routine Test,242,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Anemia Profile,2037,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Bilirubin Test,300,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Blood Sugar Test,184,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,CRP Test,746,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Calcium Test,193,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Cardiac Risk Profile,2453,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Cholesterol Test,276,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Creatinine Test,189,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Dengue IgG IgM,638,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Dengue NS1 Antigen,765,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,ESR,198,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Electrolytes Test,715,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Fasting Blood Sugar,126,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Ferritin Test,896,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Fever Profile,1313,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Full Body Checkup,1984,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,HIV Test,442,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,HbA1c,521,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Hepatitis B Test,822,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Insulin Test,1204,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Iron Profile,773,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Kidney Function Test,786,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Lipid Profile,762,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Liver Function Test,1191,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,PSA Test,910,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Pap Smear Test,1607,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Post Lunch Blood Sugar,147,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Potassium Test,202,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Pregnancy Test,207,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Prolactin Test,824,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Rheumatoid Factor,594,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Senior Citizen Checkup,1993,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,T3 T4 TSH,857,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,TSH Test,516,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Thyroid Profile,1005,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Triglycerides Test,449,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Typhoid Test,786,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Uric Acid Test,273,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Urine Routine Test,209,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Vitamin B12 Test,1056,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Vitamin D Test,933,Hyderabad,Kondapur,17.4647,78.3667
Redcliffe Labs,Women Health Checkup,1740,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Anemia Profile,2062,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Blood Group Test,281,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,CBC with ESR,361,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,COVID RT-PCR,1043,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,CRP Test,659,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Cardiac Risk Profile,2378,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Cholesterol Test,463,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Complete Blood Count,251,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Creatinine Test,415,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Diabetes Profile,1365,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,ESR,185,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Fasting Blood Sugar,81,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Ferritin Test,1199,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,HIV Test,523,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,HbA1c,513,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Hepatitis B Test,913,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Insulin Test,1039,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Iron Profile,1143,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Kidney Function Test,749,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Lipid Profile,510,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Liver Function Test,1077,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Potassium Test,209,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Prolactin Test,532,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,T3 T4 TSH,749,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,TSH Test,393,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Thyroid Profile,1088,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Typhoid Test,504,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Uric Acid Test,425,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Urine Routine Test,135,Hyderabad,Kondapur,17.4647,78.3667
SRL Diagnostics,Women Health Checkup,2706,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Bilirubin Test,363,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Blood Group Test,154,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Blood Sugar Test,182,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,CBC with ESR,363,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,COVID RT-PCR,911,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,CRP Test,583,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Calcium Test,408,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Cardiac Risk Profile,1727,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Complete Blood Count,405,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Creatinine Test,262,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Dengue IgG IgM,844,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Dengue NS1 Antigen,665,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Diabetes Profile,1491,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,ESR,346,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Electrolytes Test,790,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Fasting Blood Sugar,164,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Fever Profile,791,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,HIV Test,737,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,HbA1c,681,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Hepatitis B Test,856,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Insulin Test,1031,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Iron Profile,920,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Kidney Function Test,772,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Lipid Profile,844,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,PSA Test,946,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Pap Smear Test,1597,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Post Lunch Blood Sugar,133,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Potassium Test,267,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Pregnancy Test,154,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Rheumatoid Factor,791,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Senior Citizen Checkup,2682,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Sodium Test,293,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,T3 T4 TSH,603,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,TSH Test,484,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Thyroid Profile,529,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Triglycerides Test,363,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Uric Acid Test,199,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Vitamin B12 Test,728,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Vitamin D Test,871,Hyderabad,Kondapur,17.4647,78.3667
Tapadia Diagnostic Centre,Women Health Checkup,2804,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Anemia Profile,975,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Bilirubin Test,496,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Blood Group Test,141,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Blood Sugar Test,186,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,CBC with ESR,616,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,COVID RT-PCR,674,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Calcium Test,349,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Cholesterol Test,274,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Complete Blood Count,367,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Creatinine Test,399,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Dengue IgG IgM,1191,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Dengue NS1 Antigen,986,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Diabetes Profile,1613,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,ESR,273,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Fasting Blood Sugar,152,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Ferritin Test,894,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Fever Profile,1041,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Full Body Checkup,2040,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,HIV Test,539,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,HbA1c,436,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Hepatitis B Test,471,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Insulin Test,748,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Lipid Profile,789,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Liver Function Test,705,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Malaria Parasite Test,289,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,PSA Test,1452,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Post Lunch Blood Sugar,82,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Potassium Test,343,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Pregnancy Test,166,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Rheumatoid Factor,650,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Senior Citizen Checkup,2263,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,T3 T4 TSH,553,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,TSH Test,567,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Thyroid Profile,784,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Triglycerides Test,543,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Typhoid Test,570,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Urine Routine Test,246,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Vitamin B12 Test,786,Hyderabad,Kondapur,17.4647,78.3667
Tenet Diagnostics,Women Health Checkup,2778,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Anemia Profile,1022,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Bilirubin Test,319,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Blood Group Test,193,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Blood Sugar Test,132,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,COVID RT-PCR,883,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,CRP Test,388,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Cardiac Risk Profile,1613,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Cholesterol Test,214,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Complete Blood Count,508,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Creatinine Test,426,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Dengue IgG IgM,1023,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Dengue NS1 Antigen,1288,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Diabetes Profile,1674,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,ESR,268,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Electrolytes Test,537,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Fasting Blood Sugar,117,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Ferritin Test,505,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Full Body Checkup,1902,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,HIV Test,672,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,HbA1c,459,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Hepatitis B Test,451,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Insulin Test,1050,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Iron Profile,771,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Kidney Function Test,509,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Lipid Profile,576,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Liver Function Test,1043,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Malaria Parasite Test,262,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Pap Smear Test,1200,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Potassium Test,237,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Pregnancy Test,176,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Prolactin Test,570,Hyderabad,Kondapur,17.4647,78.3667
Tesla Diagnostics,Senior Citizen Checkup,3649,Hyderabad,Kondapur,17.4647,78.3667
